color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit,imdb_binned,genre_1,genre_2
Color,Robert Redford,199.0,122.0,0.0,939.0,Tom Wilkinson,18000.0,11538204.0,Robin Wright,The Conspirator ,23696,21163,Stephen Root,0.0,john wilkes booth|lawyer|lincoln assassination|trial|truth,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,135.0,English,USA,PG-13,25000000.0,2010.0,1000.0,7.0,2.35,0,-13461796.0,Poor,Crime,Drama
Color,Catherine Hardwicke,119.0,107.0,308.0,872.0,Michael Angarano,13000.0,11008432.0,Heath Ledger,Lords of Dogtown ,43903,16651,Rebecca De Mornay,0.0,1970s|skateboarder|skateboarding|surf|swimming pool,http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1,194.0,English,USA,PG-13,25000000.0,2005.0,947.0,7.1,1.85,5000,-13991568.0,Poor,Biography,Drama
Color,Patricia Riggen,120.0,127.0,36.0,399.0,James Brolin,562.0,12188642.0,Marco Treviño,The 33 ,21098,2230,Jacob Vargas,7.0,disaster movie|mine|minister|president|trapped in a mine,http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1,56.0,English,Chile,PG-13,26000000.0,2015.0,499.0,6.9,2.35,0,-13811358.0,Poor,Biography,Drama
Color,John Carpenter,180.0,99.0,0.0,52.0,Kate Burton,400.0,11100000.0,Victor Wong,Big Trouble in Little China ,92464,896,Peter Kwong,1.0,1980s|airport|cb radio|truck|truck driver,http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1,331.0,English,USA,PG-13,25000000.0,1986.0,223.0,7.3,2.35,19000,-13900000.0,Poor,Action,Adventure
Color,Pascal Chaumeil,58.0,104.0,8.0,8.0,Malonn Lévana,172.0,48468407.0,Dany Boon,A Perfect Plan ,5525,210,Alice Pol,2.0,curse|divorce|marriage|tourism|travel,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1,11.0,French,France,R,17000000.0,2012.0,20.0,6.3,2.35,853,31468407.0,Successful,Comedy,Romance
Color,Gavin O'Connor,317.0,140.0,149.0,581.0,Frank Grillo,27000.0,13651662.0,Tom Hardy,Warrior ,332276,29692,Kevin Dunn,1.0,alcoholic|mixed martial arts|return home|tournament|underdog,http://www.imdb.com/title/tt1291584/?ref_=fn_tt_tt_1,514.0,English,USA,PG-13,25000000.0,2011.0,798.0,8.2,2.35,77000,-11348338.0,Poor,Drama,Sport
 Black and White,Neil Jordan,44.0,133.0,277.0,8000.0,Liam Neeson,25000.0,11030963.0,Alan Rickman,Michael Collins ,24145,48482,Julia Roberts,2.0,ireland|irish|irish civil war|irish free state|sinn fein,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1,93.0,English,UK,R,28000000.0,1996.0,14000.0,7.1,1.85,0,-16969037.0,Poor,Biography,Drama
Color,Ron Maxwell,22.0,271.0,33.0,251.0,William Morgan Sheppard,854.0,10769960.0,Tom Berenger,Gettysburg ,21940,2107,James Patrick Stuart,0.0,american civil war|battle|blood splatter|civil war|irish american,http://www.imdb.com/title/tt0107007/?ref_=fn_tt_tt_1,256.0,English,USA,PG,25000000.0,1993.0,702.0,7.7,1.85,0,-14230040.0,Poor,Drama,History
Color,Kimberly Peirce,143.0,112.0,108.0,2000.0,Channing Tatum,23000.0,10911750.0,Joseph Gordon-Levitt,Stop-Loss ,17757,43560,Abbie Cornish,2.0,friendship|honor|iraq war|soldier|texas,http://www.imdb.com/title/tt0489281/?ref_=fn_tt_tt_1,99.0,English,USA,R,25000000.0,2008.0,17000.0,6.5,1.85,982,-14088250.0,Poor,Drama,War
Color,Stephen Gaghan,72.0,99.0,79.0,956.0,Zooey Deschanel,16000.0,10719367.0,Charlie Hunnam,Abandon ,7909,28987,Tony Goldwyn,3.0,college|detective|disappearance|police detective|thesis,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,157.0,English,USA,PG-13,25000000.0,2002.0,11000.0,4.9,2.35,261,-14280633.0,Poor,Drama,Music
Color,Jonathan Kaplan,70.0,100.0,57.0,92.0,Tom Amandes,181.0,10114315.0,John Doe,Brokedown Palace ,18693,582,Daniel Lapaine,0.0,bangkok|friend|lawyer|smuggling|thailand,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1,187.0,English,USA,PG-13,25000000.0,1999.0,151.0,6.4,2.35,0,-14885685.0,Poor,Drama,Mystery
Color,Ole Bornedal,264.0,92.0,30.0,309.0,Madison Davenport,941.0,49122319.0,Kyra Sedgwick,The Possession ,47169,2348,Natasha Calis,0.0,basketball coach|box|jewish|rabbi|yard sale,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1,162.0,English,USA,PG-13,14000000.0,2012.0,459.0,5.9,2.35,17000,35122319.0,Successful,Horror,Thriller
Color,Richard Benjamin,20.0,105.0,121.0,354.0,Jane Krakowski,3000.0,10070000.0,Brendan Fraser,Mrs. Winterbourne ,5668,5023,Cathryn de Prume,3.0,love|train|train wreck|twin brother|two word title,http://www.imdb.com/title/tt0117104/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,25000000.0,1996.0,624.0,6.2,1.85,491,-14930000.0,Poor,Comedy,Drama
Color,Rod Lurie,190.0,110.0,37.0,268.0,Laz Alonso,10000.0,10324441.0,Alexander Skarsgård,Straw Dogs ,27117,11431,Rhys Coiro,1.0,gang rape|panties pulled down|rape|rape victim|sexual humiliation,http://www.imdb.com/title/tt0999913/?ref_=fn_tt_tt_1,140.0,English,USA,R,25000000.0,2011.0,826.0,5.8,2.35,7000,-14675559.0,Poor,Action,Drama
Color,Lasse Hallström,142.0,116.0,529.0,174.0,Christopher Evan Welch,442.0,7156933.0,Hope Davis,The Hoax ,14581,1134,James Biberi,0.0,book|fabrication|fake|hoax|manuscript,http://www.imdb.com/title/tt0462338/?ref_=fn_tt_tt_1,74.0,English,USA,R,25000000.0,2006.0,252.0,6.7,1.85,348,-17843067.0,Poor,Comedy,Drama
Color,Craig R. Baxley,27.0,88.0,22.0,120.0,Sam McMurray,174.0,9286314.0,Brian Bosworth,Stone Cold ,4972,583,Richard Gant,1.0,biker|biker gang|fbi|mississippi|undercover,http://www.imdb.com/title/tt0102984/?ref_=fn_tt_tt_1,62.0,English,USA,R,17000000.0,1991.0,132.0,5.9,1.85,0,-7713686.0,Poor,Action,Crime
Color,John Hillcoat,355.0,111.0,214.0,3000.0,Charlize Theron,10000.0,56692.0,Viggo Mortensen,The Road ,177401,23566,Robert Duvall,2.0,apocalypse|boy|food|pistol|survival,http://www.imdb.com/title/tt0898367/?ref_=fn_tt_tt_1,504.0,English,USA,R,25000000.0,2009.0,9000.0,7.3,2.35,32000,-24943308.0,Poor,Adventure,Drama
Color,John Guillermin,21.0,117.0,71.0,42.0,Donovan Scott,433.0,48468407.0,Tanya Roberts,Sheena ,3334,611,Ted Wass,1.0,chimpanzee|elephant|jungle|mercenary|shaman,http://www.imdb.com/title/tt0088103/?ref_=fn_tt_tt_1,52.0,English,UK,PG,25000000.0,1984.0,54.0,4.8,2.35,739,23468407.0,Successful,Adventure,Fantasy
Color,Marcos Siega,31.0,95.0,32.0,324.0,Nick Cannon,843.0,5654777.0,Cheech Marin,Underclassman ,4875,2165,Kaylee DeFer,3.0,police|private school|shootout|undercover|wigger,http://www.imdb.com/title/tt0373416/?ref_=fn_tt_tt_1,26.0,English,USA,PG-13,25000000.0,2005.0,593.0,4.1,2.35,206,-19345223.0,Poor,Action,Comedy
Color,J.B. Rogers,87.0,95.0,6.0,248.0,Chris Klein,849.0,5516708.0,Eddie Cibrian,Say It Isn't So ,11375,2413,Jack Plotnick,2.0,bestiality|brother sister incest|fisting|hit on the head with a pipe|wedding,http://www.imdb.com/title/tt0239949/?ref_=fn_tt_tt_1,91.0,English,USA,R,25000000.0,2001.0,841.0,4.9,1.85,295,-19483292.0,Poor,Comedy,Romance
Color,Roger Donaldson,126.0,127.0,79.0,50.0,Antony Starr,12000.0,5128124.0,Anthony Hopkins,The World's Fastest Indian ,44198,12574,Craig Hall,1.0,mortgage|motorcycle|speed|trailer|utah,http://www.imdb.com/title/tt0412080/?ref_=fn_tt_tt_1,251.0,English,New Zealand,PG-13,25000000.0,2005.0,506.0,7.9,2.35,11000,-19871876.0,Poor,Biography,Drama
Color,David R. Ellis,285.0,105.0,160.0,490.0,Kenan Thompson,852.0,34014398.0,Lin Shaye,Snakes on a Plane ,115650,2603,Rachel Blanchard,0.0,baby rattle|famous line|murder|passenger|snake,http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1,1033.0,English,Germany,R,33000000.0,2006.0,521.0,5.6,2.35,4000,1014398.0,Successful,Action,Adventure
Color,Rachel Talalay,60.0,104.0,54.0,919.0,Lori Petty,6000.0,4064333.0,Naomi Watts,Tank Girl ,24790,9662,Jeff Kober,0.0,2030s|21st century|desert|jet|tank,http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1,173.0,English,USA,R,25000000.0,1995.0,923.0,5.2,2.35,0,-20935667.0,Poor,Action,Comedy
Color,Jeffrey W. Byrd,23.0,95.0,2.0,807.0,Loretta Devine,927.0,4006906.0,Donald Faison,King's Ransom ,3229,4990,Regina Hall,7.0,hit in the crotch|kidnapping|nail gun|police|release from prison,http://www.imdb.com/title/tt0388183/?ref_=fn_tt_tt_1,20.0,English,USA,PG-13,15000000.0,2005.0,912.0,4.1,1.85,83,-10993094.0,Poor,Comedy,Crime
Color,Fernando Meirelles,229.0,121.0,353.0,18.0,Joe Pingue,45.0,3073392.0,Don McKellar,Blindness ,59462,142,Yûsuke Iseya,0.0,blindness|epidemic|hospital|pubic hair|quarantine,http://www.imdb.com/title/tt0861689/?ref_=fn_tt_tt_1,300.0,English,Canada,R,25000000.0,2008.0,30.0,6.6,1.85,0,-21926608.0,Poor,Drama,Mystery
Color,Uwe Boll,143.0,92.0,892.0,492.0,Udo Kier,783.0,1550000.0,Meat Loaf,BloodRayne ,30628,2930,Michael Paré,2.0,escape|half human|king|vampire|vampire hunter,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,471.0,English,USA,R,25000000.0,2005.0,595.0,2.9,2.35,937,-23450000.0,Poor,Action,Adventure
Color,Roman Polanski,376.0,80.0,2000.0,132.0,Christoph Waltz,14000.0,48468407.0,Kate Winslet,Carnage ,96480,25143,Julie Adams,3.0,based on play|meeting|salesman|single set production|whiskey,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,181.0,English,France,R,25000000.0,2011.0,11000.0,7.2,2.35,21000,23468407.0,Successful,Comedy,Drama
Color,Atom Egoyan,97.0,107.0,460.0,490.0,Alison Lohman,14000.0,871527.0,Colin Firth,Where the Truth Lies ,14982,16090,Rachel Blanchard,2.0,breasts|death|female rear nudity|lesbian cunnilingus|rear entry sex,http://www.imdb.com/title/tt0373450/?ref_=fn_tt_tt_1,128.0,English,Canada,R,25000000.0,2005.0,1000.0,6.5,2.35,507,-24128473.0,Poor,Crime,Drama
Color,Andrew Adamson,73.0,91.0,80.0,31.0,Erica Linz,473.0,12495865.0,Dallas Barnett,Cirque du Soleil: Worlds Away ,7100,539,Igor Zaripov,0.0,aerialist|circus|cirque du soleil|clown|surrealism,http://www.imdb.com/title/tt1792647/?ref_=fn_tt_tt_1,35.0,English,USA,PG,39752620.0,2012.0,31.0,6.8,2.22040305473059,0,-27256755.0,Poor,Fantasy,Fantasy
Color,Robert Towne,28.0,117.0,162.0,745.0,Monica Potter,2000.0,777423.0,Billy Burke,Without Limits ,5841,4351,Billy Crudup,0.0,car crash|coach|death|oregon|university of oregon,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1,57.0,English,USA,PG-13,25000000.0,1998.0,878.0,7.2,2.35,942,-24222577.0,Poor,Biography,Drama
Color,Richard Linklater,160.0,107.0,0.0,240.0,Aidan McArdle,962.0,1186957.0,Zoe Kazan,Me and Orson Welles ,9264,1591,James Tupper,3.0,high school|mercury theatre|opening night|school|theatre,http://www.imdb.com/title/tt1175506/?ref_=fn_tt_tt_1,69.0,English,UK,PG-13,25000000.0,2008.0,266.0,6.8,2.35,0,-23813043.0,Poor,Drama,Drama
Color,Giuseppe Tornatore,124.0,131.0,911.0,232.0,Sean Buchanan,5000.0,85433.0,Jim Sturgess,The Best Offer ,69676,5954,Liya Kebede,2.0,antique|art|heiress|older man younger woman relationship|plot twist,http://www.imdb.com/title/tt1924396/?ref_=fn_tt_tt_1,131.0,English,Italy,R,13500000.0,2013.0,234.0,7.8,2.35,31000,-13414567.0,Poor,Crime,Drama
Color,Werner Herzog,280.0,122.0,0.0,407.0,Shea Whigham,12000.0,1697956.0,Nicolas Cage,Bad Lieutenant: Port of Call New Orleans ,64944,13809,Shawn Hatosy,2.0,drugs|flood|hallucination|lieutenant|murder investigation,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212.0,English,USA,R,20000000.0,2009.0,463.0,6.7,1.85,6000,-18302044.0,Poor,Crime,Drama
Color,Ben Stassen,56.0,88.0,4.0,602.0,Jenny McCarthy,783.0,48468407.0,Ed Begley Jr.,A Turtle's Tale: Sammy's Adventures ,5385,3874,Stacy Keach,2.0,apostrophe in title|character name in title|punctuation in title|sea turtle,http://www.imdb.com/title/tt1230204/?ref_=fn_tt_tt_1,22.0,English,France,PG,39752620.0,2010.0,749.0,6.1,2.35,0,8715787.0,Successful,Adventure,Animation
Color,Guillaume Canet,118.0,134.0,0.0,92.0,Benoît Magimel,541.0,183662.0,François Cluzet,Little White Lies ,18395,890,Gilles Lellouche,6.0,friend|restaurant|secret|unrequited love|vacation,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1,48.0,French,France,Not Rated,25000000.0,2010.0,173.0,7.1,2.35,0,-24816338.0,Poor,Comedy,Drama
Color,Taylor Hackford,49.0,117.0,138.0,416.0,Bai Ling,908.0,134904.0,Scout Taylor-Compton,Love Ranch ,2395,3204,Gil Birmingham,9.0,argentine|brothel|cancer|female full frontal nudity|fight,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,17.0,English,USA,R,25000000.0,2010.0,581.0,5.7,1.78,636,-24865096.0,Poor,Comedy,Drama
Color,Jérôme Deschamps,4.0,80.0,0.0,0.0,André Wilms,44.0,48468407.0,Yolande Moreau,The True Story of Puss'N Boots ,753,53,Jérôme Deschamps,0.0,cartoon cat|cat|character name in title|puss in boots|surrealism,http://www.imdb.com/title/tt1239462/?ref_=fn_tt_tt_1,24.0,English,France,G,25000000.0,2009.0,9.0,2.9,2.22040305473059,90,23468407.0,Successful,Adventure,Animation
Color,Inna Evlannikova,16.0,85.0,0.0,7.0,Evgeniy Mironov,21.0,48468407.0,Sergey Garmash,Space Dogs ,891,48,Aleksandr Bashirov,0.0,dog|flea|meteor|space|space dog,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,8.0,Russian,Russia,G,25000000.0,2010.0,15.0,5.2,2.22040305473059,200,23468407.0,Successful,Adventure,Animation
Color,Ridley Scott,336.0,138.0,0.0,1000.0,Brad Pitt,13000.0,16969390.0,Michael Fassbender,The Counselor ,80861,27797,Goran Visnjic,4.0,cunnilingus|drug trafficking|lawyer|no panties|shootout,http://www.imdb.com/title/tt2193215/?ref_=fn_tt_tt_1,431.0,English,USA,R,25000000.0,2013.0,11000.0,5.3,2.35,24000,-8030610.0,Poor,Crime,Drama
Color,Jonathan English,91.0,121.0,9.0,520.0,Mackenzie Crook,1000.0,48468407.0,Jason Flemyng,Ironclad ,34338,3287,Derek Jacobi,2.0,castle|england|king|knight|templar,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103.0,English,UK,R,25000000.0,2011.0,870.0,6.2,2.35,0,23468407.0,Successful,Action,Adventure
Color,Sergey Bondarchuk,16.0,134.0,27.0,87.0,Dan O'Herlihy,279.0,48468407.0,Rod Steiger,Waterloo ,5911,705,Jack Hawkins,2.0,battle|costume drama|final battle|napoleon|napoleon bonaparte,http://www.imdb.com/title/tt0066549/?ref_=fn_tt_tt_1,76.0,English,Italy,G,25000000.0,1970.0,128.0,7.3,2.35,690,23468407.0,Successful,Action,Drama
Color,Teddy Chan,65.0,100.0,3.0,55.0,Charlie Yeung,79.0,129115.0,Siu-Wong Fan,Kung Fu Killer ,5900,285,Wai-Keung Lau,2.0,fight|kung fu|martial arts|police|wire fu,http://www.imdb.com/title/tt2952602/?ref_=fn_tt_tt_1,26.0,Cantonese,China,R,25000000.0,2014.0,68.0,6.5,2.35,0,-24870885.0,Poor,Action,Drama
Color,Mario Van Peebles,7.0,100.0,535.0,399.0,Mario Van Peebles,668.0,48468407.0,Martin Kove,Red Sky ,1084,2204,Jacob Vargas,0.0,exploding airplane|fighter pilot|hands tied|held at gunpoint|military,http://www.imdb.com/title/tt1946381/?ref_=fn_tt_tt_1,11.0,English,USA,PG-13,25000000.0,2014.0,535.0,4.1,2.22040305473059,437,23468407.0,Successful,Action,Thriller
Color,Stephen Frears,51.0,119.0,350.0,418.0,Peter Capaldi,18000.0,34700000.0,Keanu Reeves,Dangerous Liaisons ,52846,35501,Swoosie Kurtz,2.0,catholic|corruption|emotional abuse|france|seduction,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,143.0,English,USA,R,14000000.0,1988.0,17000.0,7.7,1.85,0,20700000.0,Successful,Drama,Romance
Color,Walter Salles,252.0,137.0,179.0,4000.0,Viggo Mortensen,17000.0,717753.0,Kristen Stewart,On the Road ,33107,33747,Kirsten Dunst,4.0,benzedrine|cactus|drugs|poem|year 1949,http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1,128.0,English,France,R,25000000.0,2012.0,10000.0,6.1,2.35,27000,-24282247.0,Poor,Adventure,Drama
Color,Leonard Nimoy,106.0,119.0,12000.0,643.0,Nichelle Nichols,12000.0,109713132.0,Leonard Nimoy,Star Trek IV: The Voyage Home ,61621,15449,Walter Koenig,5.0,alien probe|humpback whales|probe|time travel|whale,http://www.imdb.com/title/tt0092007/?ref_=fn_tt_tt_1,219.0,English,USA,PG,25000000.0,1986.0,664.0,7.3,2.35,0,84713132.0,Successful,Adventure,Comedy
Color,Sylvester Stallone,285.0,139.0,13000.0,461.0,Burt Young,13000.0,70269171.0,Sylvester Stallone,Rocky Balboa ,162130,15111,Mike Tyson,0.0,boxing|fight|heavyweight champion|restaurant|retired boxer,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,962.0,English,USA,PG,24000000.0,2006.0,683.0,7.2,1.85,0,46269171.0,Successful,Drama,Sport
Color,Ericson Core,163.0,114.0,19.0,848.0,Edgar Ramírez,1000.0,28772222.0,Ray Winstone,Point Break ,33958,3962,Delroy Lindo,1.0,athlete|extreme sports|fbi|fbi agent|heist,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,163.0,English,USA,PG-13,105000000.0,2015.0,897.0,5.3,2.35,37000,-76227778.0,Poor,Action,Crime
Color,Wes Craven,195.0,120.0,0.0,221.0,Jada Pinkett Smith,865.0,101334374.0,Omar Epps,Scream 2 ,124941,2321,Kevin Williamson,5.0,college|ghostface|killer|killing spree|murder,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1,488.0,English,USA,R,24000000.0,1997.0,851.0,6.1,2.35,0,77334374.0,Successful,Horror,Mystery
Color,Gavin O'Connor,123.0,98.0,149.0,439.0,Noah Emmerich,20000.0,1512815.0,Natalie Portman,Jane Got a Gun ,8885,21414,Boyd Holbrook,0.0,brothel|death of husband|ex lover|haunted by the past|redemption,http://www.imdb.com/title/tt2140037/?ref_=fn_tt_tt_1,56.0,English,USA,R,25000000.0,2016.0,617.0,5.8,2.35,0,-23487185.0,Poor,Action,Drama
Color,Tim Story,52.0,106.0,167.0,676.0,Regina Hall,966.0,65182182.0,Romany Malco,Think Like a Man Too ,15310,4830,David Walton,8.0,african american|imperative in title|las vegas nevada|nevada|wedding,http://www.imdb.com/title/tt2239832/?ref_=fn_tt_tt_1,38.0,English,USA,PG-13,24000000.0,2014.0,807.0,5.7,2.35,3000,41182182.0,Successful,Comedy,Romance
Color,Jonathan Lynn,129.0,98.0,36.0,900.0,Matthew Perry,13000.0,57262492.0,Bruce Willis,The Whole Nine Yards ,90374,17582,Natasha Henstridge,4.0,adultery|black humor|dentist|hitman|sex in bed,http://www.imdb.com/title/tt0190138/?ref_=fn_tt_tt_1,318.0,English,USA,R,24000000.0,2000.0,2000.0,6.7,1.85,0,33262492.0,Successful,Comedy,Crime
Color,Herbert Ross,60.0,107.0,71.0,304.0,Chris Penn,967.0,80000000.0,Dianne Wiest,Footloose ,51459,1962,Lori Singer,0.0,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1,113.0,English,USA,PG,8200000.0,1984.0,455.0,6.5,1.85,0,71800000.0,Successful,Drama,Music
Color,Todd Phillips,123.0,88.0,480.0,497.0,Leah Remini,8000.0,74608545.0,Will Ferrell,Old School ,185258,10325,Patrick Fischler,4.0,college|fraternity|friend|house|party,http://www.imdb.com/title/tt0302886/?ref_=fn_tt_tt_1,404.0,English,USA,R,24000000.0,2003.0,909.0,7.2,2.35,0,50608545.0,Successful,Comedy,Comedy
Color,Terry Gilliam,84.0,137.0,0.0,161.0,David Hyde Pierce,12000.0,41895491.0,Jeff Bridges,The Fisher King ,63274,12947,Harry Shearer,1.0,friendship|holy grail|massacre|redemption|video store,http://www.imdb.com/title/tt0101889/?ref_=fn_tt_tt_1,170.0,English,USA,R,24000000.0,1991.0,443.0,7.6,1.85,12000,17895491.0,Successful,Comedy,Drama
Color,Danny Cannon,125.0,100.0,41.0,970.0,Mekhi Phifer,45000.0,39989008.0,Muse Watson,I Still Know What You Did Last Summer ,55398,49847,Bill Cobbs,2.0,bahamas|fisherman|hook|island|roommate,http://www.imdb.com/title/tt0130018/?ref_=fn_tt_tt_1,418.0,English,USA,R,24000000.0,1998.0,1000.0,4.6,2.35,891,15989008.0,Successful,Horror,Mystery
Color,Bonnie Hunt,106.0,115.0,597.0,597.0,Jim Belushi,893.0,32662299.0,Minnie Driver,Return to Me ,16469,3946,Bonnie Hunt,1.0,heart|italian restaurant|restaurant|transplant|waitress,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,275.0,English,USA,PG,24000000.0,2000.0,854.0,6.9,1.85,0,8662299.0,Successful,Comedy,Drama
Color,Kevin Smith,247.0,101.0,0.0,92.0,Jeff Anderson,218.0,31452765.0,Gerry Bednob,Zack and Miri Make a Porno ,149835,638,Jennifer Schwalbach Smith,7.0,actor|friend|male frontal nudity|male full frontal nudity|penis,http://www.imdb.com/title/tt1007028/?ref_=fn_tt_tt_1,243.0,English,USA,R,24000000.0,2008.0,216.0,6.6,1.85,0,7452765.0,Successful,Comedy,Romance
Color,Neil LaBute,156.0,110.0,119.0,265.0,Pruitt Taylor Vince,11000.0,25167270.0,Morgan Freeman,Nurse Betty ,30119,12254,Kathleen Wilhoite,4.0,hospital|kansas city|obsession|salesman|soap opera,http://www.imdb.com/title/tt0171580/?ref_=fn_tt_tt_1,263.0,English,Germany,R,24000000.0,2000.0,592.0,6.3,2.35,455,1167270.0,Successful,Comedy,Crime
Color,Grant Heslov,271.0,94.0,293.0,939.0,Jeff Bridges,18000.0,32416109.0,Kevin Spacey,The Men Who Stare at Goats ,109620,32474,Stephen Root,0.0,first person narration|general|hampster|reference to loch ness monster|reporter,http://www.imdb.com/title/tt1234548/?ref_=fn_tt_tt_1,268.0,English,USA,R,25000000.0,2009.0,12000.0,6.2,2.35,15000,7416109.0,Successful,Comedy,War
Color,George Gallo,45.0,88.0,269.0,384.0,Eddie Griffin,1000.0,20218.0,Daniel Roebuck,Double Take ,5431,2557,Garcelle Beauvais,2.0,cia|cia agent|fbi|mexico|train,http://www.imdb.com/title/tt0238948/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,24000000.0,2001.0,489.0,5.3,2.35,204,-23979782.0,Poor,Action,Comedy
Color,James Mangold,133.0,127.0,446.0,898.0,Clea DuVall,11000.0,28871190.0,Angelina Jolie Pitt,"Girl, Interrupted ",125421,13433,Vanessa Redgrave,0.0,1960s|father daughter incest|mental hospital|suicide|suicide attempt,http://www.imdb.com/title/tt0172493/?ref_=fn_tt_tt_1,385.0,English,USA,R,24000000.0,1999.0,1000.0,7.3,1.85,0,4871190.0,Successful,Biography,Drama
Color,Robert Luketic,84.0,95.0,126.0,886.0,Gary Cole,2000.0,16964743.0,Topher Grace,Win a Date with Tad Hamilton! ,22844,4681,Nathan Lane,1.0,best friend|contest|date|small town|west virginia,http://www.imdb.com/title/tt0335559/?ref_=fn_tt_tt_1,140.0,English,USA,PG-13,24000000.0,2004.0,989.0,5.6,2.35,876,-7035257.0,Poor,Comedy,Romance
Color,Tim Hill,70.0,87.0,25.0,611.0,F. Murray Abraham,1000.0,16290976.0,Josh Charles,Muppets from Space ,14637,3243,David Arquette,0.0,alien|breakfast|escape|rat|ufo,http://www.imdb.com/title/tt0158811/?ref_=fn_tt_tt_1,100.0,English,USA,G,24000000.0,1999.0,670.0,6.2,1.85,619,-7709024.0,Poor,Adventure,Comedy
Color,Sidney Lumet,32.0,118.0,0.0,227.0,Diana Ross,738.0,13000000.0,Lena Horne,The Wiz ,10895,1458,Theresa Merritt,0.0,melancholy|new york city|sadness|teacher|wizard,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,150.0,English,USA,G,24000000.0,1978.0,295.0,5.2,1.85,0,-11000000.0,Poor,Adventure,Family
